artistID,Artist,Songs,Popularity,Link,Genre,Genres
1525,Seu Maxixe,38,0,/seu-maxixe/,Sertanejo,Sertanejo; Romântico; Forró; Pop
1526,Sheila Araújo,10,0,/sheila-araujo/,Sertanejo,Sertanejo
1527,Sinesio e Henrique,33,0,/sinesio-e-henrique/,Sertanejo,Sertanejo
1528,Só Modão,4,0.1,/so-modao/,Sertanejo,Sertanejo; Jovem Guarda; Bossa Nova; Forró
1529,Stéfano e Leonardo,18,0,/stefano-e-leonardo/,Sertanejo,Sertanejo
1530,Sula Miranda,62,0.1,/sula-miranda/,Sertanejo,Sertanejo; Gospel/Religioso; Clássico; Romântico; Country; Bossa Nova; Electro Swing; Pop/Rock; Axé
1531,Sulino e Marrueiro,92,0.1,/sulino-e-marrueiro/,Sertanejo,Sertanejo; Axé
1532,Tais e Raffael,3,0,/tais-e-raffael/,Sertanejo,Sertanejo
1533,Talles Guimarães,19,0,/talles-guimaraes/,Sertanejo,Sertanejo
1534,Tchê Garotos,147,1,/tche-garotos/,Sertanejo,Sertanejo; Regional; Romântico; Trilha Sonora; Dance; Forró; Country; Músicas Gaúchas; House; Funk Carioca; Axé; Black Music; Pop
1535,Teo e Edu,60,0.1,/teo-e-edu/,Sertanejo,Sertanejo; Romântico; Funk; Reggae
1536,Teo e Henrique,4,0,/teo-e-henrique/,Sertanejo,Sertanejo; Romântico; Country
1537,Teodoro e Sampaio,443,2.8,/teodoro-e-sampaio/,Sertanejo,Sertanejo; Forró; Country; Regional; Axé; Clássico; Pop/Rock; Músicas Gaúchas; Funk Carioca; Gospel/Religioso; Romântico; Jazz; Post-Rock; Electronica; MPB
1538,Thais Miziara,2,0,/thais-miziara/,Sertanejo,Sertanejo
1539,Theo Andrade,1,0,/theo-andrade/,Sertanejo,Sertanejo
1540,Théo e Thiago,1,0,/theo-e-thiago/,Sertanejo,Sertanejo
1541,Thiago e Asael,1,0,/thiago-e-asael/,Sertanejo,Sertanejo
1542,Thiago Elias & Alexandre,1,0,/thiago-elias-alexandre/,Sertanejo,Sertanejo
1543,Thiago Moura,1,0,/thiago-moura/,Sertanejo,Sertanejo; Forró
1544,Thiago Pinho,4,0,/thiago-pinho/,Sertanejo,Sertanejo
1545,Thomé e Thobias,8,0,/thome-e-thobias/,Sertanejo,Sertanejo
1546,Three Sertanejos,6,0,/three-sertanejos/,Sertanejo,Sertanejo
1547,Tiago & Jorge,5,0,/tiago-jorge/,Sertanejo,Sertanejo
1548,Tiago Alves,4,0,/tiago-alves/,Sertanejo,Sertanejo; Pagode
1549,Tiago e Rodrigo,18,0,/tiago-e-rodrigo/,Sertanejo,Sertanejo; Electro Swing; House; Funk Carioca
1550,Tiano,0,0,/tiano/,Sertanejo,Sertanejo
1551,Tião Carreiro & Carreirinho,14,0,/tiao-carreiro-carreirinho/,Sertanejo,Sertanejo
1552,Tião Carreiro & Paraíso,58,0,/tiao-carreiro-paraiso/,Sertanejo,Sertanejo
1553,Tião Carreiro e Pardinho,412,7,/tiao-carreiro-e-pardinho/,Sertanejo,Sertanejo; Pagode; Clássico; Instrumental; Blues; Regional; Hardcore; Hard Rock; Jazz; Axé; Folk; Chillout; Pop/Rock; Black Music; Bossa Nova; Country
1554,Tibagi e Miltinho,106,0.1,/tibagi-e-miltinho/,Sertanejo,Sertanejo; Axé; Forró; Country
1555,Tom E Arnaldo,33,0,/tom-e-arnaldo-11/,Sertanejo,Sertanejo
1556,Tom Marques,3,0,/tom-marques/,Sertanejo,Sertanejo
1557,Tonico e Tinoco,270,3.2,/tonico-e-tinoco/,Sertanejo,Sertanejo; Disco; Axé; Regional; Forró; Trilha Sonora; Clássico; Hip Hop; Country; Folk; Black Music; Funk Carioca; Hard Rock; Rock; Pagode; Tecnopop; Ska; J-Pop/J-Rock; Dance; Electronica; Romântico
1558,Trio Parada Dura,307,4.6,/trio-parada-dura/,Sertanejo,Sertanejo; Forró; Romântico; Axé; Regional; Country; Infantil; Blues; Funk; Hard Rock; Velha Guarda; Pagode; Black Music
1559,Tutuca e Jean,16,0,/tutuca-e-jean/,Sertanejo,Sertanejo
1560,Ugo Cappelli & Bruno,12,0,/ugo-cappelli-bruno/,Sertanejo,Sertanejo
1561,Vagner Ramos,2,0,/vagner-ramos/,Sertanejo,Sertanejo
1562,Val e Simone,9,0,/val-e-simone/,Sertanejo,Sertanejo; Gospel/Religioso
1563,Valter & Guilherme,8,0,/valter-guilherme/,Sertanejo,Sertanejo
1564,Vando Moura E Rafael,20,0,/vando-moura-e-rafael/,Sertanejo,Sertanejo
1565,Vanoly Cigano,9,0.1,/vanoly-cigano/,Sertanejo,Sertanejo; Forró; Country; Axé; Black Music; Tecnopop
1566,Victor e Diogo,25,0,/victor-e-diogo/,Sertanejo,Sertanejo; Romântico; Country; Forró; Dance; Electronica; Pop; Funk Carioca; House; Axé; Funk
1567,Victor e Leo,181,8,/victor-leo/,Sertanejo,Sertanejo
1568,Victor e Matheus,70,0.2,/victor-e-matheus/,Sertanejo,Sertanejo; Romântico; Country; Pop/Rock; Pop; House; Funk Carioca; Pop/Punk; World Music; Axé
1569,Victor e Renato,17,0,/victor-e-renato/,Sertanejo,Sertanejo; Axé
1570,Victor e Vinícius,36,0,/victor-e-vinicius/,Sertanejo,Sertanejo; Romântico; Axé; House; Funk Carioca; Electronica; Forró; Country
1571,Victor Lins,10,0,/victor-lins/,Sertanejo,Sertanejo
1572,Vitor e Vanessa,2,0,/vitor-e-vanessa/,Sertanejo,Sertanejo; Forró
1573,Vitor Hugo e Daniel,32,0.1,/vitor-hugo-e-daniel/,Sertanejo,Sertanejo; Forró; Romântico
1574,Wander Almeida,63,0,/wander-almeida/,Sertanejo,Sertanejo; Forró
1575,Welington Miranda,1,0,/welington-miranda/,Sertanejo,Sertanejo
1576,Wesley & Lucas,2,0,/wesley-lucas/,Sertanejo,Sertanejo
1577,William Couto & Adriano,6,0,/william-couto-adriano/,Sertanejo,Sertanejo
1578,Ygor Frois,4,0,/ygor-frois/,Sertanejo,Sertanejo
1579,Yuri e Kaue,2,0,/yuri-e-kaue/,Sertanejo,Sertanejo
1580,Yuri e Rafael,0,0,/yuri-e-rafael/,Sertanejo,Sertanejo
1581,Zé Carreiro e Carreirinho,92,0.2,/ze-carreiro-e-carreirinho/,Sertanejo,Sertanejo; Regional; Axé
1582,Zé do Rancho & Zé do Pinho,83,0,/ze-do-rancho-ze-do-pinho/,Sertanejo,Sertanejo
1583,Zé Felippe e Murilo,1,0,/ze-felippe-e-murilo/,Sertanejo,Sertanejo
1584,Zé Fortuna & Pitangueira,86,0,/ze-fortuna-pitangueira/,Sertanejo,Sertanejo
1585,Zé Mariano Júnior e Rosmarina,18,0,/ze-mariano-junior-e-rosmarina/,Sertanejo,Sertanejo; J-Pop/J-Rock; Dance
1586,Zé Mulato & Cassiano,90,0,/ze-mulato-cassiano/,Sertanejo,Sertanejo
1587,Zé Neto e Cristiano,106,37.6,/ze-neto-e-cristiano/,Sertanejo,Sertanejo; Romântico; Funk Carioca; Forró; Funk; House; Electro Swing; Axé; Country; Samba; Reggaeton; Gospel/Religioso; Trilha Sonora; Pagode
1588,Zé Ricardo e Thiago,70,0.4,/ze-ricardo-e-thiago/,Sertanejo,Sertanejo; Funk Carioca; House; Axé; Romântico; Country; Electro Swing; Black Music
1589,Zé Tapera e Teodoro,75,0.1,/ze-tapera-e-teodoro/,Sertanejo,Sertanejo; Forró; Axé; Blues; Country; Samba Enredo
1590,Zezé Di Camargo e Luciano,444,36.7,/zeze-di-camargo-e-luciano/,Sertanejo,Sertanejo; Romântico; Country; Forró; Axé; Dance; Regional; Folk; Gospel/Religioso; Samba; Pop; Clássico; Gótico; Velha Guarda; Disco; MPB; Rock; Classic Rock; Trilha Sonora; Soft Rock; Reggae; Bossa Nova; Funk Carioca; Pop/Rock; Instrumental; New Age; Black Music; Funk
1591,Zilo e Zalo,158,0.2,/zilo-e-zalo/,Sertanejo,Sertanejo; Axé; Clássico; Forró; Dance
1592,Ander-som Brasil,37,0,/ander-som-brasil/,Funk Carioca,Funk Carioca; Black Music; Axé
1593,Andrezinho Shock,18,0.3,/andrezinho-shock/,Funk Carioca,Funk Carioca; Gospel/Religioso; Rap; Electronica; Hip Hop; Funk; Axé; Pagode
1594,Androw,1,0,/androw/,Funk Carioca,Funk Carioca
1595,Arquiteto do Amor,2,0,/arquiteto-do-amor/,Funk Carioca,Funk Carioca
1596,As Danadinhas,12,0,/as-danadinhas/,Funk Carioca,Funk Carioca; Funk; Axé
1597,Backdi e Bio G3,5,0,/backdi-e-bio-g3/,Funk Carioca,Funk Carioca; Funk; MPB; Black Music; Forró
1598,Bob Rum,20,0.2,/bob-rum/,Funk Carioca,Funk Carioca; Funk; Rap; Forró; Electronica; Heavy Metal; Black Music; MPB
1599,Bola de Fogo,13,0.8,/bola-de-fogo/,Funk Carioca,Funk Carioca; Funk; Pop; Dance; Electronica; Axé; World Music; Rap; Regional
1600,Bonde da Oskley,16,0,/bonde-da-oskley/,Funk Carioca,Funk Carioca; Funk; Axé; Pop; Black Music
1601,Bonde Das Gramadas,5,0,/bonde-das-gramadas/,Funk Carioca,Funk Carioca; Forró
1602,Bonde Das Maravilhas,29,0.3,/bonde-das-maravilhas/,Funk Carioca,Funk Carioca; Pagode; Dance; Axé; Funk; Gospel/Religioso; Grunge; Hard Rock
1603,Bonde do Rolê,43,0.1,/bonde-do-role/,Funk Carioca,Funk Carioca; Tecnopop; Indie; Electronica; Pós-Punk; Funk; World Music; Hard Rock; Black Music; Blues; Forró; Grunge; Clássico; Sertanejo; Pop/Punk; Pop
1604,Bonde do Tigrão,48,0.9,/bonde-do-tigrao/,Funk Carioca,Funk Carioca; Dance; Electronica; Funk; Axé
1605,Bonde do Vinho,35,0,/bonde-do-vinho/,Funk Carioca,Funk Carioca; Pagode; Axé; Black Music; Electronica; Sertanejo
1606,Bonde Dos Perversos,10,0,/bonde-dos-perversos/,Funk Carioca,Funk Carioca
1607,Bonde Tesão,15,0,/bonde-tesao/,Funk Carioca,Funk Carioca; Electronica; Funk; Dance; Axé; Rap; Trip-Hop; Gospel/Religioso; Sertanejo
1608,Buchecha,63,0.5,/buchecha/,Funk Carioca,Funk Carioca; Romântico; Funk; Pop; Rap; J-Pop/J-Rock; Electronica; Infantil; Axé; Black Music; Samba; Forró; Pop/Rock; Sertanejo; Hard Rock; Clássico; Pagode; Hip Hop; Dance
1609,Buchecha & Sabrina,4,0,/buchecha-sabrina/,Funk Carioca,Funk Carioca
1610,Caroline Miranda,1,0.1,/caroline-miranda/,Funk Carioca,Funk Carioca; Funk; Pop; Folk; Electronica; Axé; MPB; Industrial; Hip Hop
1611,Chiquinho e Amaral,8,0,/chiquinho-e-amaral/,Funk Carioca,Funk Carioca; Funk
1612,Cidinho e Doca,31,0,/mcs-cidinho-e-doca/,Funk Carioca,Funk Carioca
1613,David Bolado,27,0,/david-bolado/,Funk Carioca,Funk Carioca; Funk; Axé; Hip Hop
1614,Deize Tigrona,9,0.1,/deize-tigrona/,Funk Carioca,Funk Carioca
1615,Dj Autêntico,0,0,/dj-autentico/,Funk Carioca,Funk Carioca; Electronica
1616,DJ Cris,1,0,/dj-cris/,Funk Carioca,Funk Carioca
1617,DJ San e Dieguinho G,1,0,/dj-san-e-dieguinho-g/,Funk Carioca,Funk Carioca
1618,DJ Thiago,12,0,/dj-thiago/,Funk Carioca,Funk Carioca; Electronica; Funk; Dance; Hip Hop; Axé
1619,Duda do Marapé,20,0.2,/duda-do-marape/,Funk Carioca,Funk Carioca; Electronica; Funk; Black Music
1620,Formiga DJ,10,0,/formiga-dj/,Funk Carioca,Funk Carioca; Electronica; Rap
1621,Furacão 2000,57,2.8,/furacao-2000/,Funk Carioca,Funk Carioca; Axé; Hip Hop; Rap; Dance; Funk; New Age; Pop; Folk; MPB; Hard Rock
1622,Gaiola Das Popozudas,60,1.6,/gaiola-das-popozudas/,Funk Carioca,Funk Carioca; Dance; Electronica; Axé; Funk; Pop; Sertanejo; Gospel/Religioso; Black Music; Hard Rock; Electro Swing; R&B; House; Country; Jazz; Emocore; Hardcore; Rap; Disco; Pop/Punk; Gótico; J-Pop/J-Rock; Forró; Infantil; Rock; World Music; Hip Hop; Pagode; MPB; Reggae
1623,Gepê MC,8,0,/gepe-mc/,Funk Carioca,Funk Carioca
1624,Gorila e Preto,14,0.2,/gorila-e-preto/,Funk Carioca,Funk Carioca; Gospel/Religioso; Hard Rock; Funk; Axé
1625,Gustavo Santos,17,0,/gustavo-santos/,Funk Carioca,Funk Carioca; Sertanejo
1626,Jaula Das Gostosudas,19,0.1,/jaula-das-gostosudas/,Funk Carioca,Funk Carioca; Electronica; Funk; Axé; Hard Rock; Hip Hop; Bossa Nova; Gospel/Religioso; Blues; Black Music; House; Sertanejo; Electro Swing
1627,Jerry Smith,19,2.1,/jerry-smith/,Funk Carioca,Funk Carioca
1628,Jhowzinho e Kadinho,7,0.1,/jhowzinho-e-kadinho/,Funk Carioca,Funk Carioca
1629,Jonathan Costa,15,0.3,/jonathan-costa/,Funk Carioca,Funk Carioca; Forró; Axé; Dance; Funk; Black Music; World Music; Rap
1630,Juliana e As Fogosas,14,0,/juliana-e-as-fogosas/,Funk Carioca,Funk Carioca; Hip Hop
1631,Justiceiras do Funk,9,0,/justiceiras-do-funk/,Funk Carioca,Funk Carioca
1632,Karinna Spencer,1,0,/karinna-spencer/,Funk Carioca,Funk Carioca
1633,Lady Fortunato,1,0,/lady-fortunato/,Funk Carioca,Funk Carioca
1634,Leandro e As Abusadas,12,0,/leandro-e-as-abusadas/,Funk Carioca,Funk Carioca; Axé; Pagode; Hip Hop; Forró; Gospel/Religioso
1635,Leo Sannttos,5,0,/leo-sannttos/,Funk Carioca,Funk Carioca
1636,Lucca Venuci,2,0,/lucca-venuci/,Funk Carioca,Funk Carioca; Funk
1637,Ludmilla,53,6.5,/ludmilla/,Funk Carioca,Funk Carioca; Hip Hop; Pop; Dance; Sertanejo; Black Music; Axé; House; Electronica; Electro Swing; Forró; Romântico; R&B; Country; Chillout; Trance; Clássico; Rap; Reggae; Blues; Pagode; Fado; Post-Rock; Heavy Metal; Folk; Trilha Sonora; Gótico; Disco; Jazz; Rock; MPB
1638,Malha Funk,12,0.1,/malha-funk/,Funk Carioca,Funk Carioca; Funk; Dance; Folk; Axé; Country; Trilha Sonora; Pagode; Hip Hop
1639,Max Pierre,19,0,/max-pierre/,Funk Carioca,Funk Carioca; MPB; Pagode
1640,Mc Ale Soares,1,0.2,/mc-ale-soares/,Funk Carioca,Funk Carioca; Blues
1641,Mc Angelo,4,0,/mc-angelo/,Funk Carioca,Funk Carioca
1642,"Mc Arthur, o Sheik",9,0,/mc-arthur-o-sheik/,Funk Carioca,Funk Carioca
1643,MC Babi,11,0,/mc-babi/,Funk Carioca,Funk Carioca; Dance; Hip Hop; Pagode; Rap; Black Music; Electronica; Axé; Trilha Sonora
1644,Mc Bahea,3,0,/mc-bahea/,Funk Carioca,Funk Carioca
1645,MC Biel #NPF,4,0,/mc-biel-npf/,Funk Carioca,Funk Carioca
1646,Mc Biju,12,0.1,/mc-biju/,Funk Carioca,Funk Carioca; Funk; Electronica; Axé; Pagode; Dance; Gótico; Instrumental; Hard Rock
1647,Mc BNN,9,0,/mc-bnn/,Funk Carioca,Funk Carioca
1648,MC Bocarra,3,0,/mc-bocarra/,Funk Carioca,Funk Carioca
1649,Mc Bola,14,0.3,/mc-bola/,Funk Carioca,Funk Carioca; Rap; Pagode; Samba; Sertanejo; Axé; Funk; Hip Hop; Samba Enredo
1650,Mc Bolado do Recife,8,0,/mc-bolado-do-recife/,Funk Carioca,Funk Carioca
1651,Mc Boy do Charme,27,0.4,/mc-boy-do-charme/,Funk Carioca,Funk Carioca; Rap; Funk; Black Music; Rock; Sertanejo; Axé
1652,Mc Bruninho,5,1.6,/mc-bruninho/,Funk Carioca,Funk Carioca
1653,Mc Buiú,15,0.1,/mc-buiu/,Funk Carioca,Funk Carioca; Funk; Electronica; Hip Hop; Pagode; Pop/Punk; Axé; Romântico; Dance; Forró; Sertanejo; Punk Rock; World Music; Black Music; Gospel/Religioso; Infantil
1654,Mc Byana,18,0.1,/mc-byana/,Funk Carioca,Funk Carioca; Funk; Electronica; Instrumental; Surf Music; Axé
1655,MC Cacau,15,0.1,/mc-cacau/,Funk Carioca,Funk Carioca; Funk
1656,Mc Careca,21,0.1,/mc-careca/,Funk Carioca,Funk Carioca; Rap; Black Music; Axé; Tecnopop
1657,Mc Carol,21,10.7,/mc-carol/,Funk Carioca,Funk Carioca; Pagode; Sertanejo; Axé; Rap; Funk
1658,MC Cezareth,12,0,/mc-cezareth/,Funk Carioca,Funk Carioca; Funk
1659,Mc Clebinho,14,0,/mc-clebinho/,Funk Carioca,Funk Carioca
1660,Mc Copinho,9,0.1,/mc-copinho/,Funk Carioca,Funk Carioca; Clássico; Rap; Forró; Black Music; Hip Hop; Psicodelia
1661,Mc Coringa,5,0,/mc-coringa/,Funk Carioca,Funk Carioca
1662,MC Créu,17,0,/mc-creu-funk/,Funk Carioca,Funk Carioca
1663,Mc Dadinho e Diguinho,2,0,/mc-dadinho-e-diguinho/,Funk Carioca,Funk Carioca; Funk; Electronica; Axé
1664,Mc Daleste,114,3.2,/mc-daleste/,Funk Carioca,Funk Carioca; Rap; Funk; Romântico; Pagode; Electronica; Reggae; Hard Rock; Axé; Dance; Gótico; Sertanejo; Chillout; Pop; Black Music; Forró; Hip Hop; Rockabilly; Hardcore; Jazz; Heavy Metal; Pop/Punk; Músicas Gaúchas; Blues; New Age; House; Pop/Rock; Gospel/Religioso; Folk; Trilha Sonora; Rock Alternativo; Rock
1665,Mc Dan,1,0,/mc-dan/,Funk Carioca,Funk Carioca
1666,Mc Dedé,49,0.9,/mc-dede/,Funk Carioca,Funk Carioca; Electronica; Sertanejo; Pagode; Funk; Rap; Black Music; Pop; Axé
1667,MC Delley,6,0,/mc-delley/,Funk Carioca,Funk Carioca
1668,Mc Didô,18,0.2,/mc-dido/,Funk Carioca,Funk Carioca; Funk; Pagode; Axé; Gospel/Religioso; World Music
1669,Mc Diguinho,11,0.1,/mc-diguinho/,Funk Carioca,Funk Carioca; Axé; Sertanejo
1670,Mc Dodô,10,0.1,/mc-dodo/,Funk Carioca,Funk Carioca; Rap; Electronica; Funk; Hip Hop; Pop/Punk; Sertanejo; Infantil; Metal; Romântico; Axé
1671,Mc Douglinhas,2,0,/mc-douglinhas/,Funk Carioca,Funk Carioca
1672,Mc Duduzinho,65,0.4,/mc-duduzinho/,Funk Carioca,Funk Carioca; Pagode; Romântico; Electronica; Hip Hop; Axé; Rap; Reggae; Gospel/Religioso; Sertanejo; Pop; Black Music; Dance; Instrumental; Pop/Rock; Punk Rock; R&B; Samba; Trilha Sonora
1673,MC Eller,4,0,/mc-eller/,Funk Carioca,Funk Carioca
1674,Mc Etiopia,2,0,/mc-etiopia/,Funk Carioca,Funk Carioca
1675,Mc Fabin da VL,1,0,/mc-fabin-da-vl/,Funk Carioca,Funk Carioca
1676,MC Falcão,2,0,/mc-falcao/,Funk Carioca,Funk Carioca
1677,Mc Felipe Boladão,39,1.4,/mc-felipe-boladao/,Funk Carioca,Funk Carioca; Rap; Funk
1678,Mc Felype,5,0,/mc-felype/,Funk Carioca,Funk Carioca; Pop/Punk
1679,Mc Fioti,15,0.3,/mc-fioti/,Funk Carioca,Funk Carioca
1680,Mc Frank,46,0.4,/mc-frank/,Funk Carioca,Funk Carioca; Hip Hop; Rap; Axé; Black Music; Romântico; Funk
1681,MC G15,12,3.5,/mc-g15/,Funk Carioca,Funk Carioca; Funk; Pop
1682,Mc G3,14,0.5,/mc-g3/,Funk Carioca,Funk Carioca; Reggae; Funk; Folk; Axé
1683,Mc G7,16,0.1,/mc-g7/,Funk Carioca,Funk Carioca; Sertanejo; Metal
1684,Mc Gaah e Mc BP,1,0,/mc-gaah-e-mc-bp/,Funk Carioca,Funk Carioca
1685,Mc Galo,15,0.1,/mc-galo/,Funk Carioca,Funk Carioca; Funk; Axé; Grunge; Reggaeton; Reggae; Pagode; Rap
1686,Mc Gibi,15,0.1,/mc-gibi/,Funk Carioca,Funk Carioca; Funk; Axé; Pagode; Sertanejo; Rap; Electro Swing; Fado
1687,Mc Gil do Andarai,22,0.2,/mc-gil-do-andarai/,Funk Carioca,Funk Carioca; Axé; MPB; Dance
1688,Mc Godô,11,0.1,/mc-godo/,Funk Carioca,Funk Carioca; Funk; Axé; Folk
1689,Mc Gringo,2,0,/mc-gringo/,Funk Carioca,Funk Carioca; Funk
1690,Mc Gui,27,1.1,/mc-gui/,Funk Carioca,Funk Carioca; Funk; Pop; Axé; Electronica; Black Music; Forró; Sertanejo; House; Blues; Clássico; Dance; Rap; Folk; Gótico; World Music; Romântico; Reggae; Electro Swing; Gospel/Religioso; Hard Rock; Bossa Nova; Country; Emocore; Heavy Metal; Classic Rock; Samba; Fado; Indie; Trilha Sonora; Chillout; Piano Rock; Pop/Punk; R&B; Infantil; Surf Music; Power-Pop; Rock; Hip Hop
1691,MC Guimê,56,0.8,/mc-guime/,Funk Carioca,Funk Carioca; Funk; Rap; Electronica; Pop; Folk; Black Music; R&B; Infantil; House; Pagode; Hip Hop; Blues; Sertanejo; Axé; Country; Forró; Bossa Nova; Músicas Gaúchas; Rock; J-Pop/J-Rock; Hard Rock; Samba; New Age; Velha Guarda; Fado; Grunge; Chillout; Jazz; Gótico; Reggae
1692,MC Hariel,49,2.4,/mc-hariel/,Funk Carioca,Funk Carioca
1693,Mc Hudson 22,9,0.2,/mc-hudson-22/,Funk Carioca,Funk Carioca; Axé; Funk; Forró; Sertanejo
1694,Mc Islaibe,1,0,/mc-islaibe/,Funk Carioca,Funk Carioca
1695,MC J15,6,0,/mc-j15/,Funk Carioca,Funk Carioca; Funk
1696,Mc Jadson Boladão,1,0,/mc-jadson-boladao/,Funk Carioca,Funk Carioca
1697,MC Japa e MC Japinha,7,0,/mc-japa-e-mc-japinha/,Funk Carioca,Funk Carioca
1698,Mc Jefinho,18,0.2,/mc-jefinho/,Funk Carioca,Funk Carioca; Funk; Rap; Axé; Electronica; Clássico; Gótico; Gospel/Religioso
1699,Mc Jennifer,3,0,/mc-jennifer/,Funk Carioca,Funk Carioca; Funk
1700,Mc Jenny,7,0,/mc-jenny/,Funk Carioca,Funk Carioca; Axé; Punk Rock; Forró
1701,MC JG,4,0,/mc-jg/,Funk Carioca,Funk Carioca
1702,Mc Joãozinho VT,7,0,/mc-joaozinho-vt/,Funk Carioca,Funk Carioca
1703,Mc John Marquês,1,0,/mc-john-marques/,Funk Carioca,Funk Carioca
1704,Mc Juninho,18,0,/mc-juninho/,Funk Carioca,Funk Carioca; Black Music; Axé; Dance
1705,Mc K9,37,0.2,/mc-k9/,Funk Carioca,Funk Carioca; Funk; Electronica; Sertanejo; Axé; Forró; Dance; House; Black Music; Trilha Sonora; Pop
1706,Mc Karyne da Provi,1,0,/mc-karyne-da-provi/,Funk Carioca,Funk Carioca
1707,Mc Katia,48,0.6,/mc-katia/,Funk Carioca,Funk Carioca; Funk; Hip Hop; Electronica; Pagode; Romântico; Infantil; Sertanejo; Pop; Black Music; Jovem Guarda
1708,Mc Kauan,23,0.3,/mc-kauan/,Funk Carioca,Funk Carioca; Funk; Pop/Punk; Rap; Electronica; Axé
1709,Mc Keke,11,0,/mc-keke/,Funk Carioca,Funk Carioca; Funk; Pagode; Rap; Black Music
1710,Mc Kelvinho,49,0.4,/mc-kelvinho/,Funk Carioca,Funk Carioca; Funk; Electronica; Fado; Sertanejo
1711,Mc Kevinho,24,5.8,/mc-kevinho/,Funk Carioca,Funk Carioca; Axé; Romântico; Disco; Sertanejo; Folk
1712,Mc kill,1,0,/mc-kill/,Funk Carioca,Funk Carioca
1713,mc Kira,0,0,/mc-kira/,Funk Carioca,Funk Carioca
1714,Mc Koringa,37,0.3,/mc-koringa/,Funk Carioca,Funk Carioca; Trilha Sonora; Dance; Pop; Axé; Funk; Sertanejo; Forró; House; Infantil; Pop/Punk; Pagode; Trip-Hop; Pop/Rock; Reggae; Emocore; Tecnopop; Rap; J-Pop/J-Rock; Hard Rock; Country; Samba; Rock; Gospel/Religioso; Bossa Nova; Black Music; Hip Hop
1715,MC Lan,23,2.3,/mc-lan/,Funk Carioca,Funk Carioca; Funk; Rap; Folk; Sertanejo; Samba Enredo; Romântico
1716,Mc Lany,10,0,/mc-lany/,Funk Carioca,Funk Carioca; Funk; Pagode; Romântico; Pop
1717,MC Leléto,4,0.1,/mc-leleto/,Funk Carioca,Funk Carioca
1718,Mc Leozinho do Recife,31,0.1,/mc-leozinho-do-recife/,Funk Carioca,Funk Carioca; Rap; Axé; Rock; Hip Hop; Pagode; Reggae; Funk; Trilha Sonora
1719,Mc Lexx,1,0,/mc-lexx/,Funk Carioca,Funk Carioca; Rap
1720,Mc Livinho,82,20.1,/mc-livinho/,Funk Carioca,Funk Carioca; Funk; Electronica; Axé; Black Music; Electro Swing; MPB; Dance; Romântico; Pop; Fado; Bossa Nova; Blues
1721,Mc Lon,64,0.8,/mc-lon/,Funk Carioca,Funk Carioca; Sertanejo; Funk; Axé; Folk; Disco; Fado; Hip Hop
1722,MC Lone,2,0,/mc-lone/,Funk Carioca,Funk Carioca
1723,Mc Luan,32,0.2,/mc-luan/,Funk Carioca,Funk Carioca; Axé; Sertanejo; Dance; Infantil; Funk; Country; Clássico; Bossa Nova; House; Black Music
1724,Mc Mágico,6,0.1,/mc-magico/,Funk Carioca,Funk Carioca; Pagode; Hip Hop; Dance; Axé; Gospel/Religioso; Romântico; Infantil; Sertanejo; Electronica; Samba; MPB; Forró
1725,Mc Magrinho,29,0.4,/mc-magrinho/,Funk Carioca,Funk Carioca; Funk; Axé; Electronica; Dance; Pagode; Reggae
1726,Mc Maiquinho,26,0.1,/mc-maiquinho/,Funk Carioca,Funk Carioca; Funk; Pagode; Samba; Hip Hop; Dance; Axé; Gótico; Jovem Guarda; Disco
1727,Mc Mallone,5,0,/mc-mallone/,Funk Carioca,Funk Carioca
1728,Mc Marcelly,76,1.9,/mc-marcelly/,Funk Carioca,Funk Carioca; Sertanejo; Axé; Pagode; Electronica; Funk; Rap; Dance; Pop; House; Infantil; Forró
1729,MC Marcinho,95,2.5,/mc-marcinho/,Funk Carioca,Funk Carioca; Rap; Funk; Hip Hop; Black Music; Pagode; Axé; Gospel/Religioso; Reggae; Sertanejo; MPB; Infantil; Bossa Nova; Romântico; Ska; World Music; Folk; Hard Rock; Trip-Hop; Industrial; Soul Music; Jazz; J-Pop/J-Rock; Electronica; Gótico; Samba; New Wave; Pop/Punk; Blues; Forró; Jovem Guarda
1730,MC Marcio G,20,0.1,/mc-marcio-g/,Funk Carioca,Funk Carioca; Funk; Romântico; Gótico; Axé
1731,Mc Martinho,14,0.6,/mc-martinho/,Funk Carioca,Funk Carioca; Rap; Romântico; Black Music; Reggae; Hip Hop; Samba; Bossa Nova; Axé
1732,Mc Mascote,14,0.1,/mc-mascote/,Funk Carioca,Funk Carioca; Funk; Axé; Folk; Blues; Forró
1733,Mc Max,20,0.2,/mc-max/,Funk Carioca,Funk Carioca; Funk; Gospel/Religioso
1734,MC MegaRik,1,0,/mc-megarik/,Funk Carioca,Funk Carioca
1735,Mc Menor,4,0.1,/mc-menor/,Funk Carioca,Funk Carioca; Rap; Axé
1736,Mc Menorzinha,25,0.2,/mc-menorzinha/,Funk Carioca,Funk Carioca; Funk; Rap; Axé; Hip Hop; Romântico; Samba; Reggae; Sertanejo; Electronica; Pop/Punk; Infantil; Gospel/Religioso; Dance; Pop; Rock; MPB; Country; Pop/Rock; R&B; Forró; Black Music; Bossa Nova
1737,MC Menorzinho da DG,2,0,/mc-menorzinho-da-dg/,Funk Carioca,Funk Carioca
